0.000000000000000000e+00,6.019528156579384559e-01
1.000000000000000000e+00,5.969505121964270300e-01
2.000000000000000000e+00,5.939233943462742804e-01
3.000000000000000000e+00,5.847137919728716549e-01
4.000000000000000000e+00,5.758419016384135336e-01
5.000000000000000000e+00,5.617059872340002258e-01
6.000000000000000000e+00,5.383388051111990258e-01
7.000000000000000000e+00,5.151680244275763654e-01
8.000000000000000000e+00,4.940979552336436931e-01
9.000000000000000000e+00,4.709336936907848048e-01
1.000000000000000000e+01,4.502454232953563840e-01
1.100000000000000000e+01,4.333364184462104030e-01
1.200000000000000000e+01,4.091800325845303954e-01
1.300000000000000000e+01,3.877133308864650352e-01
1.400000000000000000e+01,3.621036388870421119e-01
1.500000000000000000e+01,3.336904090781055987e-01
1.600000000000000000e+01,3.077143167162446624e-01
1.700000000000000000e+01,2.806331967390016668e-01
1.800000000000000000e+01,2.571156964763521291e-01
1.900000000000000000e+01,2.300845019286417714e-01
2.000000000000000000e+01,2.074551286255556237e-01
2.100000000000000000e+01,1.794234958232205079e-01
2.200000000000000000e+01,1.547984899716169371e-01
2.300000000000000000e+01,1.299505008532272909e-01
2.400000000000000000e+01,1.075689946048890844e-01
2.500000000000000000e+01,7.772557293114779053e-02
2.600000000000000000e+01,4.733453010774306413e-02
2.700000000000000000e+01,2.220462362449245053e-02
2.800000000000000000e+01,-3.343737081142786338e-03
2.900000000000000000e+01,-2.458052169121009017e-02
3.000000000000000000e+01,-5.388814666571776352e-02
3.100000000000000000e+01,-8.729522591527774655e-02
3.200000000000000000e+01,-1.182669203562947552e-01
3.300000000000000000e+01,-1.442809897960766197e-01
3.400000000000000000e+01,-1.728012583337616426e-01
3.500000000000000000e+01,-2.007302010634932632e-01
3.600000000000000000e+01,-2.336663207051145330e-01
3.700000000000000000e+01,-2.673079533128842611e-01
3.800000000000000000e+01,-3.018072888889341554e-01
3.900000000000000000e+01,-3.354621403813580760e-01
4.000000000000000000e+01,-3.674549296515608465e-01
4.100000000000000000e+01,-4.020757724672381350e-01
4.200000000000000000e+01,-4.434028765321538224e-01
4.300000000000000000e+01,-4.778019822120047611e-01
4.400000000000000000e+01,-5.062834659910582236e-01
4.500000000000000000e+01,-5.346210818257089992e-01
4.600000000000000000e+01,-5.527076006147926268e-01
4.700000000000000000e+01,-5.638694938707395909e-01
4.800000000000000000e+01,-5.782769033258366997e-01
4.900000000000000000e+01,-5.929485418222851800e-01
5.000000000000000000e+01,-6.025980448164296455e-01
5.100000000000000000e+01,-6.210646722460787528e-01
5.200000000000000000e+01,-6.334024788051859645e-01
5.300000000000000000e+01,-6.350937754032618399e-01
5.400000000000000000e+01,-6.332309885211805378e-01
5.500000000000000000e+01,-6.371994052951661658e-01
5.600000000000000000e+01,-6.406532497255006398e-01
5.700000000000000000e+01,-6.383178120026855584e-01
5.800000000000000000e+01,-6.390095109302488252e-01
5.900000000000000000e+01,-6.410735525208860475e-01
6.000000000000000000e+01,-6.465062512327158784e-01
6.100000000000000000e+01,-6.436233512051020567e-01
6.200000000000000000e+01,-6.445029991268406144e-01
6.300000000000000000e+01,-6.369121723478555763e-01
6.400000000000000000e+01,-6.340772245740821100e-01
6.500000000000000000e+01,-6.343128922730136843e-01
6.600000000000000000e+01,-6.308246740639477101e-01
6.700000000000000000e+01,-6.265264021341149236e-01
6.800000000000000000e+01,-6.163980805191471291e-01
6.900000000000000000e+01,-5.967333525012979978e-01
7.000000000000000000e+01,-5.793560497829156608e-01
7.100000000000000000e+01,-5.550878597626054400e-01
7.200000000000000000e+01,-5.281668587344390264e-01
7.300000000000000000e+01,-5.026535385529310451e-01
7.400000000000000000e+01,-4.856091850326040293e-01
7.500000000000000000e+01,-4.638214247201577489e-01
7.600000000000000000e+01,-4.405721126302309387e-01
7.700000000000000000e+01,-4.176466249346957316e-01
7.800000000000000000e+01,-3.947633550592163365e-01
7.900000000000000000e+01,-3.671897271406361907e-01
8.000000000000000000e+01,-3.403330431962456326e-01
8.100000000000000000e+01,-3.140636945291965798e-01
8.200000000000000000e+01,-2.890024603925972491e-01
8.300000000000000000e+01,-2.623025455834822051e-01
8.400000000000000000e+01,-2.360721850254321186e-01
8.500000000000000000e+01,-2.078952606418241200e-01
8.600000000000000000e+01,-1.750674017015981798e-01
8.700000000000000000e+01,-1.519222422518879956e-01
8.800000000000000000e+01,-1.244356667188699778e-01
8.900000000000000000e+01,-9.543739065403043786e-02
9.000000000000000000e+01,-6.270169153531138240e-02
