1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.39446
101,0.39446
102,0.39446
103,0.39446
104,0.39446
105,0.39446
106,0.39446
107,0.39446
108,0.39446
109,0.39446
110,0.37726
111,0.37726
112,0.37726
113,0.37726
114,0.37726
115,0.37726
116,0.37726
117,0.37726
118,0.37726
119,0.37726
120,0.3659
121,0.3659
122,0.3659
123,0.3659
124,0.3659
125,0.3659
126,0.3659
127,0.3659
128,0.3659
129,0.3659
130,0.35833
131,0.35833
132,0.35833
133,0.35833
134,0.35833
135,0.35833
136,0.35833
137,0.35833
138,0.35833
139,0.35833
140,0.35326
141,0.35326
142,0.35326
143,0.35326
144,0.35326
145,0.35326
146,0.35326
147,0.35326
148,0.35326
149,0.35326
150,0.34987
151,0.34987
152,0.34987
153,0.34987
154,0.34987
155,0.34987
156,0.34987
157,0.34987
158,0.34987
159,0.34987
160,0.3476
161,0.3476
162,0.3476
163,0.3476
164,0.3476
165,0.3476
166,0.3476
167,0.3476
168,0.3476
169,0.3476
170,0.34609
171,0.34609
172,0.34609
173,0.34609
174,0.34609
175,0.34609
176,0.34609
177,0.34609
178,0.34609
179,0.34609
180,0.34508
181,0.34508
182,0.34508
183,0.34508
184,0.34508
185,0.34508
186,0.34508
187,0.34508
188,0.34508
189,0.34508
190,0.34441
191,0.34441
192,0.34441
193,0.34441
194,0.34441
195,0.34441
196,0.34441
197,0.34441
198,0.34441
199,0.34441
200,0.34397
201,0.34397
202,0.34397
203,0.34397
